"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_1376899800798418917","Hotel","Private room","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9671263","-89.6206077","True","True","1.3769E+18","345894571","","","","0","0","0","0"
"abnb_1376926234537073094","Apartment","Entire home/apt","1","5/1/2025","1","3","usd","163","1684.24","54.33","53","2","3","0","28","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.04289691","-89.62005452","True","True","1.37693E+18","679794833","","","","3212.72","1070.91","32814.97","1052"
"abnb_1376939305083018946","Guest house","Private room","1","5/1/2025","0.677419","31","usd","756","756","36","0","1","21","10","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.028318","-89.5757631","True","True","1.37694E+18","318431463","","","","14945.91","711.71","14729.56","399"
"abnb_1377075925875015008","Apartment","Entire home/apt","1","5/1/2025","0.129032","31","usd","140","140","35","8","1","4","27","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.99483","-89.58578","True","True","1.37708E+18","131687240","","","","2756.52","689.13","2727.7","192"
"abnb_1377109960988178441","Hotel","Private room","1","5/1/2025","0.12","25","usd","746","746","248.67","0","1","3","28","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9671263","-89.6206077","True","True","1.37711E+18","345894571","","","","14533.36","4844.45","14534.73","0"
"abnb_21438779","Guest house","Private room","1","5/1/2025","0.322581","31","usd","355","355","35.5","22","4","10","21","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98163","-89.63026","True","True","21438779","56057048","","","","6930.47","693.05","6916.66","462"
"abnb_27136416","House","Entire home/apt","1","5/1/2025","0.933333","30","usd","1377","1422.9","49.18","110","7","28","2","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97303","-89.63096","True","True","27136416","121724628","","","","27019.87","965","27723.17","2371"
"abnb_32205807","Apartment","Private room","1","5/1/2025","0.115385","26","usd","48","57.23","16","0","3","3","23","5","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95931","-89.63532","True","True","32205807","175975458","","","","944.95","314.98","1115.06","0"
"abnb_32215990","House","Entire home/apt","2","5/1/2025","0.391304","23","usd","663","893.62","73.67","105","4","9","14","8","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97131","-89.62278","True","True","32215990","235304957","","","","12963.55","1440.39","17410.87","2103"
"abnb_32236255","House","Entire home/apt","2","5/1/2025","0.387097","31","usd","1875","1887","156.25","443","7","12","19","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96646","-89.63524","True","True","32236255","23337815","","","","36686.33","3057.19","36765.46","8732"
"abnb_32237048","Guest house","Private room","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03547","-89.62468","True","True","32237048","228895894","","","","0","0","0","0"
"abnb_37121707","Apartment","Entire home/apt","1","5/1/2025","0.193548","31","usd","279","279","46.5","24","3","6","25","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97099","-89.63391","True","True","37121707","208238476","","","","5418.6","903.1","5435.91","462"
"abnb_37125660","House","Private room","1","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.972557","-89.623299","True","True","37125660","136453100","","","","0","0","0","0"
"abnb_37126919","House","Private room","1","5/1/2025","0.032258","31","usd","33","33","33","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.972523","-89.623291","True","True","37126919","136453100","","","","642.57","642.57","642.96","0"
"abnb_35010797","House","Entire home/apt","2","5/1/2025","0.870968","31","usd","2252","2252","83.41","226","8","27","4","0","Mexico","Yucatan","Merida","","Merida Este","","20.96817","-89.60535","True","True","35010797","129959053","","","","44083.4","1632.72","43876.95","4504"
"abnb_35039496","Condominium (condo)","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","20.98927","-89.55509","True","True","35039496","88521420","","","","0","0","0","0"
"abnb_35800981","House","Entire home/apt","2","5/1/2025","0.451613","31","usd","1522","1522","108.71","194","5","14","17","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97577","-89.62676","True","True","35800981","207571591","4374276","","","29606.3","2114.74","29653.96","3810"
"abnb_35804323","House","Entire home/apt","2","5/1/2025","0.806452","31","usd","2865","2865","114.6","163","7","25","6","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96071995","-89.62960324","True","True","35804323","30383513","","","","55894.94","2235.8","55820.37","3323"
"abnb_586208188056842037","Villa","Entire home/apt","3","5/1/2025","0.352941","17","usd","444","809.65","74","0","3","6","11","14","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9762","-89.632675","True","True","5.86208E+17","439560783","","","","8617.95","1436.33","15774.8","0"
"abnb_586216881255081418","Bed & Breakfast","Private room","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.96798","-89.6122","True","True","5.86217E+17","308094718","","","","0","0","0","0"
"abnb_586289146496252616","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Sud Este","","20.95039","-89.60791","True","True","5.86289E+17","379444883","","","","0","0","0","0"
"abnb_586675768435763154","Villa","Entire home/apt","3","5/1/2025","0.75","8","usd","1001","3878.82","166.83","69","2","6","2","23","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.957928","-89.625778","True","True","5.86676E+17","441228395","11825973ha","","","19524.03","3254.01","75573.13","1412"
"abnb_53254913","House","Entire home/apt","4","5/1/2025","0.083333","24","usd","342","342","171","38","2","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97688","-89.61631","True","True","53254913","19700751","","","","6658.21","3329.11","6663.37","742"
"abnb_53256603","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96857","-89.63493","True","True","53256603","21849272","","","","0","0","0","0"
"abnb_53260451","Villa","Entire home/apt","4","5/1/2025","0.516129","31","usd","6202","6202","387.63","0","7","16","15","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97931671","-89.61522675","True","True","53260451","431181635","","","","120821.6","7551.35","120836.98","0"
"abnb_53260667","House","Entire home/apt","3","5/1/2025","0","17","usd","0","64.5","0","0","0","0","25","6","Mexico","Yucatan","Merida","","Merida Oeste","","21.00018","-89.64055","True","True","53260667","90532561","","","","0","0","1256.68","0"
"abnb_50348802","Casa particular (Cuba)","Private room","3","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Sud Este","","20.95512","-89.60327","True","True","50348802","406618801","","","","0","0","0","0"
"abnb_50364188","Casa particular (Cuba)","Private room","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9389","-89.61206","True","True","50364188","406618801","","","","0","0","0","0"
"abnb_39746464","Condominium (condo)","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0338484","-89.61496387","True","True","39746464","305491654","","","","0","0","0","0"
"abnb_48196666","House","Entire home/apt","2","5/1/2025","0.193548","31","usd","1046","1046","174.33","24","1","6","25","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97881","-89.62329","True","True","48196666","56332683","","","","20367.74","3394.62","20379.79","462"
"abnb_48199732","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.01671","-89.60493","True","True","48199732","58417536","","","","0","0","0","0"
"abnb_558105486823138050","House","Entire home/apt","2","5/1/2025","0.035714","28","usd","53","53","53","10","1","1","30","0","Mexico","Yucatan","Merida","","","","21.07925","-89.66077","True","True","5.58105E+17","77723598","","","","1055.13","1055.13","1032.63","211"
"abnb_558941916589717800","House","Entire home/apt","3","5/1/2025","0.433333","30","usd","1226","1266.87","94.31","185","7","13","17","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.94657","-89.6292","True","True","5.58942E+17","83188418","","","","23981.52","1844.73","24683.08","3681"
"abnb_563195668490489990","Villa","Entire home/apt","5","5/1/2025","0.387097","31","usd","3929","3929","327.42","0","1","12","19","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.997894","-89.61422","True","True","5.63196E+17","348596563","","","","76522.18","6376.85","76550.87","0"
"abnb_722539736634478202","Casa particular (Cuba)","Private room","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.99432","-89.59486","True","True","7.2254E+17","162434978","","","","0","0","0","0"
"abnb_723147297803610170","House","Entire home/apt","4","5/1/2025","1","31","usd","4976","4976","160.52","870","7","31","0","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.02167","-89.6458","True","True","7.23147E+17","187183132","","","","96993.17","3128.81","96950.14","16954"
"abnb_723830110034908903","House","Entire home/apt","2","5/1/2025","0.916667","12","usd","206","206","18.73","11","1","11","20","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97198","-89.63031","True","True","7.2383E+17","457621501","","","","4230.17","384.56","4013.61","363"
"abnb_815293611502820139","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.98532","-89.57037","True","True","8.15294E+17","492652180","","","","0","0","0","0"
"abnb_816063700754171369","Apartment","Entire home/apt","2","5/1/2025","0.233333","30","usd","510","527","72.86","20","2","7","23","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97394633","-89.62596159","True","True","8.16064E+17","31452031","","","","9978.17","1425.45","10267.84","467"
"abnb_816158269793440078","House","Entire home/apt","3","5/1/2025","1","18","usd","6713","11561.22","372.94","108","4","18","0","13","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97666","-89.61563","True","True","8.16158E+17","140640684","3346539","","","131030.36","7279.46","225253.61","2283"
"abnb_816226968989214448","House","Entire home/apt","2","5/1/2025","0.384615","13","usd","239","569.92","47.8","41","2","5","8","18","Mexico","Yucatan","Merida","","","","21.06597","-89.64617","True","True","8.16227E+17","466978377","","","","4646.95","929.39","11104.12","816"
"abnb_816238804931326863","Apartment","Entire home/apt","2","5/1/2025","0.068966","29","usd","120","120","60","24","1","2","29","0","Mexico","Yucatan","Merida","","","","21.03214","-89.56959","True","True","8.16239E+17","179222462","","","","2341.92","1170.96","2338.03","466"
"abnb_816259472512892855","Serviced apartment","Entire home/apt","1","5/1/2025","0.483871","31","usd","471","471","31.4","37","5","15","16","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96513128","-89.61277884","True","True","8.16259E+17","157706004","","","","9380.96","625.4","9176.75","923"
"abnb_745797225194704128","Boutique hotel","Private room","1","5/1/2025","0.407407","27","usd","402","446.67","36.55","36","3","11","17","3","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03491","-89.62156","True","True","7.45797E+17","161729182","","","","7858.26","714.39","8702.76","756"
"abnb_745887221778946339","Apartment","Private room","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03345","-89.59308","True","True","7.45887E+17","236572522","","","","0","0","0","0"
"abnb_746352350440649035","House","Entire home/apt","3","5/1/2025","0.322581","31","usd","676","676","67.6","107","4","10","21","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.00800984","-89.63871617","True","True","7.46352E+17","4678439","","","","13262.1","1326.21","13170.88","2177"
"abnb_746409256113783943","House","Entire home/apt","2","5/1/2025","0.291667","24","usd","691","892.53","98.71","90","2","7","17","7","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96944256","-89.63578418","True","True","7.46409E+17","88389883","","","","13491.02","1927.29","17389.71","1809"
"abnb_760734788287043373","Guest suite","Entire home/apt","1","5/1/2025","0","2","usd","0","155.45","0","0","0","0","2","29","Mexico","Yucatan","Merida","","97314","","20.98852","-89.71315","True","True","7.60735E+17","317523396","","","","0","0","3028.68","0"
"abnb_760962704631338715","House","Entire home/apt","1","5/1/2025","1","30","usd","694","694","23.13","8","2","30","1","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96672","-89.6348","True","True","7.60963E+17","37264202","","","","13738.73","457.96","13521.58","300"
"abnb_761656377207208413","House","Entire home/apt","4","5/1/2025","0.068966","29","usd","286","286","143","50","1","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.976132","-89.628173","True","True","7.61656E+17","37171939","","","","5573.6","2786.8","5572.3","992"
"abnb_761717675239125223","House","Private room","1","5/1/2025","0.692308","13","usd","440","710.78","48.89","23","2","9","14","8","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96202","-89.63456","True","True","7.61718E+17","2698281","","","","8708.13","967.57","13848.43","580"
"abnb_944322516280080660","Condominium (condo)","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99527","-89.6334","True","True","9.44323E+17","526766726","","","","0","0","0","0"
"abnb_944416793686657202","House","Private room","0","5/1/2025","0.451613","31","usd","346","348","24.71","44","5","14","17","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.94754","-89.62731","True","True","9.44417E+17","176956127","","","","6909.13","493.51","6780.28","966"
"abnb_944941487842881284","Condominium (condo)","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","17","14","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02219","-89.57266","True","True","9.44941E+17","305369012","","","","0","0","0","0"
"abnb_945132095223622920","Condominium (condo)","Entire home/apt","1","5/1/2025","0.833333","30","usd","1081","1117.03","43.24","105","5","25","5","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97875","-89.63811","True","True","9.45132E+17","52835004","","","","21080.89","843.24","21763.77","2148"
"abnb_813180650257424963","House","Entire home/apt","2","5/1/2025","0.44","25","usd","578","716.73","52.55","120","5","11","14","6","Mexico","Yucatan","Merida","","Merida Sud Este","","20.94658","-89.61302","True","True","8.13181E+17","490848233","","","","11255.06","1023.19","13964.48","2329"
"abnb_1041322148519144231","House","Entire home/apt","1","5/1/2025","0","19","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97353","-89.63428","True","True","1.04132E+18","546531311","1314642","","","0","0","0","0"
"abnb_1041366536597649636","Apartment","Entire home/apt","1","5/1/2025","1","30","usd","1328","1372.27","44.27","0","3","30","0","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98377595","-89.62503967","True","True","1.04137E+18","178510066","","","","25751.63","858.39","26736.69","0"
"abnb_1041437382636411750","House","Entire home/apt","1","5/1/2025","0.258065","31","usd","384","384","48","24","2","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98194266","-89.6248012","True","True","1.04144E+18","395852703","","","","7590.54","948.82","7481.68","556"
"abnb_1041475242039101194","House","Entire home/apt","2","5/1/2025","0","7","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98053","-89.61676","True","True","1.04148E+18","370878401","","","","0","0","0","0"
"abnb_1042090847484744185","Apartment","Entire home/apt","1","5/1/2025","0.555556","9","usd","153","527","30.6","31","2","5","4","22","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.00718","-89.6057","True","True","1.04209E+18","136291694","","","","3000.61","600.12","10267.84","619"
"abnb_1042248059138936786","Townhouse","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97864","-89.63686","True","True","1.04225E+18","549161558","","","","0","0","0","0"
"abnb_1042348042783273329","House","Entire home/apt","1","5/1/2025","0","0","usd","0","23.76","0","0","0","0","18","13","Mexico","Yucatan","Merida","","97314","","20.98952","-89.70508","True","True","1.04235E+18","550148496","","","","0","0","462.88","0"
"abnb_1373321982489704552","House","Entire home/apt","2","5/1/2025","0.392857","28","usd","597","660.96","54.27","0","7","11","17","3","Mexico","Yucatan","Merida","","","","21.05805355","-89.65036738","True","True","1.37332E+18","683343974","","","","11698.52","1063.5","12877.87","0"
"abnb_1373456494691887743","House","Entire home/apt","2","5/1/2025","0.4","10","usd","305","305","76.25","36","1","4","27","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.0071866","-89.6306523","True","True","1.37346E+18","550174801","","","","5952.85","1488.21","5942.48","740"
"abnb_1373547560542868033","House","Entire home/apt","3","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.022279","-89.6300172","True","True","1.37355E+18","340407062","","","","0","0","0","0"
"abnb_1373586997981512959","House","Entire home/apt","4","5/1/2025","0.548387","31","usd","1961","1961","115.35","195","10","17","14","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97750737","-89.61552512","True","True","1.37359E+18","375572806","","","","38254.35","2250.26","38207.24","3880"
"abnb_1373879088121619560","Condominium (condo)","Entire home/apt","1","5/1/2025","0.235294","17","usd","212","386.59","53","36","1","4","13","14","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02737555","-89.62259873","True","True","1.37388E+18","430965475","","","","4195.22","1048.81","7532.11","740"
"abnb_1373907651250692507","House","Entire home/apt","2","5/1/2025","0.035714","28","usd","122","122","122","30","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97386979","-89.63233214","True","True","1.37391E+18","19700751","","","","2380.79","2380.79","2376.99","584"
"abnb_1373953963666280974","Apartment","Entire home/apt","1","5/1/2025","0.645161","31","usd","525","525","26.25","95","7","20","11","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.9720974","-89.6810091","True","True","1.37395E+18","206736055","","","","10357.6","517.88","10228.86","1922"
"abnb_1373960219831789804","Condominium (condo)","Entire home/apt","1","5/1/2025","0.533333","30","usd","793","819.43","49.56","95","5","16","14","1","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03369072","-89.59462315","True","True","1.37396E+18","124168708","","","","15679.11","979.94","15965.44","2058"
"abnb_1373985977166424428","Apartment","Entire home/apt","1","5/1/2025","1","17","usd","806","1469.74","47.41","58","2","17","0","14","Mexico","Yucatan","Merida","","Temozon Norte","","21.05387706","-89.62324333","True","True","1.37399E+18","663161725","","","","15663.53","921.38","28635.75","1243"
"abnb_1374090898905778115","Apartment","Private room","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98427857","-89.62446962","True","True","1.37409E+18","67675185","","","","0","0","0","0"
"abnb_1374174611811005611","House","Entire home/apt","2","5/1/2025","0.612903","31","usd","1446","1446","76.11","260","6","19","12","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02351675","-89.61024989","True","True","1.37417E+18","257478646","","","","28254.85","1487.1","28173.21","5125"
"abnb_1374646193366524332","House","Entire home/apt","2","5/1/2025","0.8","30","usd","1179","1218.3","49.13","0","8","24","6","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95267974","-89.63595347","True","True","1.37465E+18","12004562","","","","22867.78","952.82","23736.89","0"
"abnb_1039096028600207612","Condominium (condo)","Entire home/apt","1","5/1/2025","0.590909","22","usd","723","821.6","55.62","39","2","13","15","3","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.0026634","-89.6205732","True","True","1.0391E+18","549434970","","","","14139.87","1087.68","16007.67","814"
"abnb_1039352871667889017","Townhouse","Private room","1","5/1/2025","0.888889","9","usd","161","554.65","20.13","20","3","8","1","22","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97797","-89.63627","True","True","1.03935E+18","549161558","","","","3262.14","407.77","10806.62","460"
"abnb_1039427052394600591","House","Entire home/apt","2","5/1/2025","0.066667","30","usd","203","209.77","101.5","54","2","2","28","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95977","-89.63215","True","True","1.03943E+18","549519634","","","","3949.79","1974.9","4087","1052"
"abnb_1039873110096650681","Apartment","Entire home/apt","1","5/1/2025","0.344828","29","usd","243","259.76","24.3","0","3","10","19","2","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0296822","-89.6206622","True","True","1.03987E+18","230691953","","","","4781.49","478.15","5061.02","0"
"abnb_1039901012111317252","Apartment","Entire home/apt","2","5/1/2025","0.310345","29","usd","736","786.76","81.78","280","5","9","20","2","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95869","-89.62336","True","True","1.0399E+18","427483667","","","","14321.23","1591.25","15328.88","5451"
"abnb_1039930668300730500","Apartment","Entire home/apt","1","5/1/2025","0.571429","14","usd","403","892.41","50.38","130","3","8","6","17","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95869","-89.62336","True","True","1.03993E+18","427483667","","","","7947.03","993.38","17387.24","2640"
"abnb_1179017635961375040","Guest house","Entire home/apt","1","5/1/2025","0.5","28","usd","304","336.56","21.71","62","4","14","14","3","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.0135166","-89.6145448","True","True","1.17902E+18","565899452","","","","5955.85","425.42","6557.48","1237"
"abnb_1179821197642563396","Apartment","Entire home/apt","1","5/1/2025","0.419355","31","usd","878","878","67.54","73","3","13","18","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98268","-89.62796","True","True","1.17982E+18","500470304","","","","17230.97","1325.46","17106.56","1573"
"abnb_16080577","House","Entire home/apt","1","5/1/2025","0.28","25","usd","345","427.81","49.29","39","2","7","18","6","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98207","-89.6262","True","True","16080577","62364926","","","","6726.79","960.97","8335.2","817"
"abnb_1187588986983214695","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02718","-89.57812","True","True","1.18759E+18","431992146","","","","0","0","0","0"
"abnb_1187874428004710731","Apartment","Entire home/apt","1","5/1/2025","0.722222","18","usd","383","659.6","29.46","69","6","13","5","13","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99312","-89.61447","True","True","1.18787E+18","584267738","","","","7531.21","579.32","12851.28","1393"
"abnb_1187887814777407735","Apartment","Entire home/apt","1","5/1/2025","0.612903","31","usd","564","564","29.68","90","8","19","12","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9931","-89.61501","True","True","1.18789E+18","584267738","","","","11150.54","586.87","10988.72","1890"
"abnb_1187893807780068604","Apartment","Entire home/apt","1","5/1/2025","0.677419","31","usd","714","714","34","79","7","21","10","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9917","-89.61564","True","True","1.18789E+18","584267738","","","","14006.49","666.98","13911.25","1639"
"abnb_1187901669313800639","Apartment","Entire home/apt","1","5/1/2025","0.709677","31","usd","655","655","29.77","97","8","22","9","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99157","-89.61537","True","True","1.1879E+18","584267738","","","","12879.13","585.42","12761.73","1977"
"abnb_1187908095085593319","Apartment","Entire home/apt","1","5/1/2025","0.722222","18","usd","333","573.54","25.62","31","3","13","5","13","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99174","-89.61574","True","True","1.18791E+18","584267738","","","","6659.13","512.24","11174.66","756"
"abnb_1187923222387561613","House","Entire home/apt","5","5/1/2025","0.935484","31","usd","8268","8268","285.1","699","7","29","2","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99171","-89.61618","True","True","1.18792E+18","584267738","","","","161448.47","5567.19","161089.99","13982"
"abnb_1188344817428421764","Condominium (condo)","Entire home/apt","1","5/1/2025","0.806452","31","usd","1334","1334","53.36","240","10","25","6","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.031967","-89.59468724","True","True","1.18834E+18","124168708","","","","26022.46","1040.9","25991.06","4655"
"abnb_34222631","Bed & Breakfast","Private room","1","5/1/2025","0.625","16","usd","209","209","20.9","0","1","10","21","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.0358","-89.63174","True","True","34222631","258367330","","","","4256.98","425.7","4072.06","150"
"abnb_34223659","House","Entire home/apt","1","5/1/2025","0","0","usd","0","37.1","0","0","0","0","9","22","Mexico","Yucatan","Merida","","Merida Sud Este","","20.95512","-89.60579","True","True","34223659","62687275","","","","0","0","722.87","0"
"abnb_27574776","House","Entire home/apt","2","5/1/2025","0","17","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97302","-89.6263","True","True","27574776","207841900","","","","0","0","0","0"
"abnb_27596988","Apartment","Entire home/apt","2","5/1/2025","0.870968","31","usd","1022","1022","37.85","0","9","27","4","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98217","-89.61923","True","True","27596988","111547267","","","Host / Alejandro","19825.06","734.26","19912.19","0"
"abnb_23769257","House","Private room","1","5/1/2025","0.733333","30","usd","312","312","14.18","0","4","22","9","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.01631","-89.64381","True","True","23769257","113839816","","","","6036.38","274.38","6078.87","0"
"abnb_23771621","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02119","-89.61514","True","True","23771621","63161252","","","","0","0","0","0"
"abnb_28031643","House","Private room","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.01843","-89.62328","True","True","28031643","148869970","","","","0","0","0","0"
"abnb_28032652","House","Entire home/apt","2","5/1/2025","1","14","usd","1000","2214.31","71.43","45","3","14","0","17","Mexico","Yucatan","Merida","","","","21.00278","-89.55849","True","True","28032652","177183571","","","","19547.14","1396.22","43142.62","1051"
"abnb_38518007","House","Entire home/apt","6","5/1/2025","0.217391","23","usd","1280","1725.22","256","169","4","5","18","8","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.019602","-89.6145996","True","True","38518007","217495476","","","","24954.9","4990.98","33613.35","3306"
"abnb_41326094","Condominium (condo)","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97056","-89.6324","True","True","41326094","10490058","","","","0","0","0","0"
"abnb_41326368","Condominium (condo)","Entire home/apt","2","5/1/2025","0","18","usd","0","0","0","0","0","0","28","3","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.01269","-89.60775","True","True","41326368","176216821","","","","0","0","0","0"
"abnb_53185162","Vacation home","Entire home/apt","2","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.9975872","-89.60281372","True","True","53185162","26851848","3169466","","","0","0","0","0"
"abnb_53201552","House","Entire home/apt","2","5/1/2025","1","31","usd","2767","2767","89.26","36","3","31","0","0","Mexico","Yucatan","Merida","","Merida Este","","20.98732","-89.5673","True","True","53201552","293673206","","","","54393.18","1754.62","53910.98","1130"
